original_price,discount_percent,item_category,campaign_type,channel,hour_of_day,day_of_week,days_since_first_event,user_product_view_count,user_product_purchase_count,user_product_interaction_count,user_activity_count,item_popularity,conversion_probability,converted_predicted,user_pseudo_id,item_id
385.34,20,Books,Abandoned Cart Recovery,Social Media,12,Thursday,46,0,0,0,24,55,0.5475821,1,user_1824,item_761
445.27,30,Grocery,Generic,On-site Banner,11,Wednesday,54,1,0,1,28,52,0.36168194,0,user_722,item_161
114.14,20,Electronics,Category-Specific,Email,15,Tuesday,11,0,0,0,29,49,0.52234745,1,user_747,item_540
160.59,50,Apparel,Category-Specific,Referral,11,Friday,21,0,0,0,33,52,0.73313123,1,user_1439,item_858
172.67,50,Apparel,Category-Specific,Social Media,12,Friday,33,0,1,1,30,44,0.81528497,1,user_1631,item_491
408.35,20,Automotive,First-Time Buyer,Email,15,Monday,39,0,0,0,21,50,0.44226778,0,user_12,item_624
364.83,30,Apparel,Category-Specific,Referral,12,Saturday,22,0,0,0,21,44,0.4780752,0,user_1566,item_618
35.58,30,Apparel,Category-Specific,Push Notification,19,Tuesday,25,0,0,0,27,61,0.32048368,0,user_859,item_534
43.74,50,Books,Generic,Push Notification,16,Thursday,13,0,0,0,23,41,0.80306196,1,user_1457,item_712
457.39,0,Toys,Flash Sale,Email,9,Tuesday,33,0,0,0,20,44,0.23625292,0,user_1136,item_950
313.56,30,Footwear,First-Time Buyer,Social Media,11,Tuesday,11,1,0,1,32,57,0.37596554,0,user_523,item_770
109.32,0,Books,Category-Specific,Referral,11,Saturday,50,1,0,1,24,54,0.29237676,0,user_119,item_659
270.16,0,Electronics,Category-Specific,Email,11,Tuesday,3,0,0,0,25,45,0.5863352,1,user_84,item_994
116.93,50,Toys,First-Time Buyer,Push Notification,13,Wednesday,49,0,0,0,33,57,0.80619407,1,user_1324,item_219
235.99,20,Electronics,Category-Specific,On-site Banner,15,Monday,39,0,0,0,22,57,0.2977581,0,user_1991,item_381
436.94,0,Beauty,Flash Sale,Push Notification,15,Tuesday,50,0,0,0,25,46,0.2390787,0,user_1779,item_751
162.08,30,Footwear,Category-Specific,Email,15,Thursday,0,1,0,1,23,58,0.2069046,0,user_167,item_696
141.71,50,Electronics,Category-Specific,Social Media,11,Friday,28,0,0,0,30,53,0.75668114,1,user_988,item_72
456.13,10,Footwear,Abandoned Cart Recovery,On-site Banner,13,Thursday,41,0,0,0,35,45,0.29189953,0,user_202,item_120
273.46,10,Footwear,Category-Specific,Referral,20,Friday,49,1,0,1,25,46,0.16808878,0,user_113,item_166
247.47,10,Sports,Flash Sale,On-site Banner,19,Monday,0,0,0,0,24,56,0.34536335,0,user_289,item_2
147.16,50,Footwear,Generic,Email,20,Wednesday,26,0,0,0,35,60,0.8218822,1,user_1578,item_563
41.47,10,Apparel,Category-Specific,Social Media,19,Thursday,48,0,1,1,23,52,0.23249017,0,user_281,item_84
435.27,30,Footwear,Abandoned Cart Recovery,Referral,16,Sunday,7,0,0,0,24,47,0.16891819,0,user_1557,item_456
372.72,10,Toys,First-Time Buyer,Email,8,Tuesday,38,1,0,1,35,52,0.12089993,0,user_1775,item_170
435.3,0,Sports,Generic,Push Notification,12,Saturday,18,0,0,0,20,45,0.37200707,0,user_183,item_485
265.72,30,Electronics,Category-Specific,On-site Banner,10,Sunday,57,1,0,1,22,47,0.29957405,0,user_890,item_814
254.35,20,Sports,First-Time Buyer,Referral,12,Monday,56,1,0,1,29,44,0.23701432,0,user_745,item_56
494.11,50,Grocery,Abandoned Cart Recovery,Referral,11,Friday,39,0,0,0,24,52,0.6024837,1,user_1983,item_183
311.54,30,Automotive,Flash Sale,Email,14,Tuesday,25,1,0,1,26,52,0.30534613,0,user_1001,item_273
185.09,30,Beauty,First-Time Buyer,Push Notification,8,Sunday,0,1,0,1,25,44,0.36909747,0,user_1784,item_734
247.05,10,Electronics,Category-Specific,Push Notification,8,Sunday,5,1,0,1,23,57,0.40512112,0,user_996,item_381
396.64,30,Electronics,Category-Specific,Social Media,19,Friday,27,0,0,0,18,47,0.26826456,0,user_1177,item_43
428.25,50,Beauty,Category-Specific,Social Media,15,Thursday,30,1,0,1,22,59,0.757282,1,user_974,item_367
207.99,70,Grocery,Category-Specific,Referral,11,Sunday,30,1,0,1,29,67,0.80781555,1,user_1807,item_727
254.29,30,Automotive,Category-Specific,Email,14,Thursday,20,1,0,1,22,48,0.42657843,0,user_1884,item_637
289.31,50,Books,Flash Sale,Referral,15,Monday,45,1,0,1,23,57,0.7999193,1,user_281,item_21
22.75,0,Apparel,Category-Specific,Push Notification,16,Sunday,35,1,0,1,30,53,0.06483132,0,user_1914,item_300
446.23,50,Automotive,Category-Specific,Push Notification,16,Friday,21,0,0,0,19,53,0.7162578,1,user_1343,item_767
223.91,30,Sports,Flash Sale,Referral,13,Monday,52,1,0,1,28,55,0.3601938,0,user_669,item_522
249.44,20,Apparel,Category-Specific,Email,9,Monday,19,1,0,1,24,43,0.3868025,0,user_708,item_330
76.23,20,Sports,Category-Specific,Referral,12,Thursday,51,0,0,0,22,50,0.35018215,0,user_1420,item_889
170.89,20,Apparel,Category-Specific,On-site Banner,10,Thursday,52,1,0,1,23,55,0.41809013,0,user_1074,item_16
52.09,30,Sports,Flash Sale,Email,11,Thursday,43,0,1,1,27,52,0.2819389,0,user_1377,item_699
466.51,20,Books,Flash Sale,On-site Banner,10,Friday,53,0,0,0,35,54,0.43625683,0,user_1897,item_234
107.37,20,Footwear,Abandoned Cart Recovery,Push Notification,20,Tuesday,51,1,0,1,24,42,0.44646388,0,user_992,item_594
342.8,30,Sports,First-Time Buyer,Referral,14,Tuesday,11,1,0,1,24,40,0.21613522,0,user_264,item_808
39.77,30,Sports,Abandoned Cart Recovery,Push Notification,16,Sunday,0,0,0,0,40,45,0.19998474,0,user_143,item_994
448.23,50,Books,Flash Sale,Email,19,Tuesday,38,1,0,1,23,42,0.67001224,1,user_1299,item_97
99.38,30,Sports,Generic,On-site Banner,10,Thursday,19,0,0,0,27,57,0.46443343,0,user_1838,item_414
69.7,20,Automotive,Category-Specific,Referral,14,Wednesday,39,0,0,0,24,45,0.1779666,0,user_1907,item_232
28.61,0,Electronics,Category-Specific,Social Media,20,Sunday,47,0,0,0,24,55,0.19652443,0,user_884,item_214
45.34,20,Home,Abandoned Cart Recovery,Email,15,Saturday,11,0,0,0,20,53,0.42030835,0,user_458,item_195
367.29,30,Home,Abandoned Cart Recovery,On-site Banner,14,Monday,16,1,0,1,40,57,0.22774918,0,user_776,item_279
163.33,30,Footwear,Flash Sale,Push Notification,10,Wednesday,39,0,1,1,25,58,0.5614589,1,user_1875,item_57
241.98,70,Automotive,First-Time Buyer,On-site Banner,8,Saturday,22,1,0,1,28,56,0.7183721,1,user_1866,item_936
361.12,50,Automotive,First-Time Buyer,On-site Banner,19,Sunday,22,0,0,0,26,54,0.6311039,1,user_526,item_100
408.54,50,Books,Category-Specific,Referral,21,Wednesday,30,0,0,0,42,64,0.3736276,0,user_569,item_201
396.05,0,Sports,Flash Sale,Social Media,12,Sunday,51,0,0,0,35,54,0.21220346,0,user_520,item_122
296.24,30,Home,Generic,Push Notification,11,Wednesday,4,1,0,1,33,59,0.32416508,0,user_1241,item_694
52.28,10,Beauty,First-Time Buyer,Referral,14,Wednesday,40,0,0,0,19,48,0.18410146,0,user_48,item_688
470.68,10,Electronics,Category-Specific,Social Media,10,Sunday,40,0,1,1,31,59,0.4369763,0,user_558,item_862
429.05,10,Automotive,Generic,Push Notification,12,Saturday,29,1,0,1,25,64,0.38197848,0,user_1223,item_201
288.75,20,Home,First-Time Buyer,On-site Banner,18,Tuesday,23,1,0,1,19,67,0.10152862,0,user_821,item_293
214.12,10,Footwear,First-Time Buyer,Push Notification,18,Sunday,13,0,0,0,27,44,0.42204863,0,user_603,item_789
306.33,10,Books,Category-Specific,On-site Banner,21,Wednesday,26,0,0,0,22,53,0.2644475,0,user_1792,item_406
141.46,50,Apparel,Category-Specific,On-site Banner,9,Monday,29,0,1,1,25,41,0.7813118,1,user_906,item_211
284.74,0,Sports,Category-Specific,On-site Banner,15,Sunday,44,0,0,0,25,51,0.22568698,0,user_1547,item_240
266.35,50,Grocery,Flash Sale,On-site Banner,15,Tuesday,39,1,0,1,27,44,0.8521156,1,user_1625,item_233
173.46,0,Sports,Generic,Email,15,Sunday,28,1,0,1,26,57,0.29280433,0,user_591,item_357
156.34,0,Home,Abandoned Cart Recovery,Push Notification,21,Wednesday,4,1,0,1,35,50,0.3334391,0,user_1775,item_359
416.92,10,Footwear,Category-Specific,Referral,18,Tuesday,24,1,0,1,29,65,0.41200784,0,user_1756,item_656
54.73,20,Beauty,Generic,Social Media,17,Monday,38,0,1,1,22,44,0.35856166,0,user_1972,item_535
487.19,20,Home,Abandoned Cart Recovery,Referral,19,Thursday,27,0,0,0,34,41,0.5263866,1,user_393,item_291
469.63,20,Electronics,Category-Specific,Social Media,16,Friday,47,0,0,0,26,46,0.3311323,0,user_1187,item_310
268.0,30,Electronics,Category-Specific,Push Notification,21,Sunday,23,0,0,0,33,47,0.45744908,0,user_852,item_714
25.91,10,Toys,First-Time Buyer,Push Notification,19,Monday,58,1,0,1,25,51,0.097879924,0,user_1099,item_560
89.73,10,Home,Generic,On-site Banner,11,Saturday,49,0,0,0,29,58,0.32823732,0,user_266,item_417
255.39,20,Grocery,Generic,Social Media,18,Friday,32,1,0,1,16,50,0.18252714,0,user_1118,item_686
179.08,0,Electronics,Category-Specific,On-site Banner,11,Tuesday,18,1,0,1,24,48,0.32463154,0,user_211,item_921
470.67,30,Electronics,Category-Specific,Social Media,15,Thursday,20,1,0,1,31,45,0.5237576,1,user_1250,item_337
475.97,10,Automotive,Abandoned Cart Recovery,Email,8,Thursday,47,0,0,0,40,54,0.21353522,0,user_207,item_918
261.43,10,Toys,First-Time Buyer,Social Media,8,Friday,27,1,0,1,19,46,0.29249522,0,user_1152,item_628
111.86,50,Apparel,Category-Specific,Referral,11,Monday,55,0,1,1,25,58,0.73427546,1,user_1749,item_452
20.14,0,Footwear,Flash Sale,Push Notification,8,Wednesday,19,0,0,0,28,56,0.45161998,0,user_209,item_397
264.91,0,Toys,Abandoned Cart Recovery,On-site Banner,16,Monday,52,0,0,0,17,57,0.1370054,0,user_1390,item_916
90.99,30,Beauty,First-Time Buyer,Referral,16,Saturday,56,1,0,1,24,61,0.12016975,0,user_252,item_947
196.59,30,Footwear,Generic,On-site Banner,12,Saturday,13,1,0,1,28,54,0.26119328,0,user_1470,item_306
471.62,50,Toys,Generic,Social Media,14,Tuesday,24,0,0,0,16,52,0.47155687,0,user_1025,item_147
121.12,10,Sports,Category-Specific,Email,17,Saturday,36,1,0,1,21,46,0.33389318,0,user_691,item_257
495.07,0,Books,Abandoned Cart Recovery,Social Media,17,Friday,32,0,0,0,18,52,0.059457604,0,user_1653,item_725
179.82,10,Grocery,Category-Specific,Social Media,15,Sunday,22,0,0,0,28,49,0.49269146,0,user_379,item_738
303.33,20,Apparel,Category-Specific,Push Notification,14,Thursday,27,0,0,0,20,55,0.56933916,1,user_1696,item_214
258.03,20,Beauty,Generic,Social Media,19,Friday,13,1,0,1,34,47,0.38713735,0,user_1986,item_421
120.24,0,Footwear,Flash Sale,Email,9,Sunday,33,0,0,0,20,43,0.29902378,0,user_805,item_167
475.93,0,Toys,First-Time Buyer,On-site Banner,15,Friday,45,1,0,1,24,63,0.24441266,0,user_1409,item_636
435.95,20,Grocery,Generic,Push Notification,16,Sunday,0,0,0,0,24,59,0.21799505,0,user_917,item_766
314.43,10,Automotive,Category-Specific,Push Notification,12,Friday,6,0,0,0,33,61,0.28881413,0,user_56,item_702
161.82,30,Books,First-Time Buyer,On-site Banner,16,Wednesday,45,0,0,0,21,52,0.33803847,0,user_800,item_261
366.2,30,Books,First-Time Buyer,Email,15,Thursday,36,1,0,1,23,60,0.44706285,0,user_1552,item_924
377.78,10,Grocery,Flash Sale,Social Media,11,Wednesday,16,1,0,1,28,43,0.49917856,0,user_881,item_1
238.45,0,Apparel,Category-Specific,Email,11,Friday,33,1,0,1,29,43,0.21228963,0,user_18,item_151
277.8,20,Footwear,Category-Specific,Email,11,Tuesday,25,0,0,0,32,50,0.51468414,1,user_1931,item_277
162.02,10,Toys,Flash Sale,Social Media,9,Sunday,0,0,0,0,30,52,0.3211112,0,user_1179,item_984
379.27,50,Grocery,First-Time Buyer,Referral,12,Wednesday,54,0,0,0,29,52,0.6706094,1,user_1906,item_725
338.9,0,Home,Generic,Email,15,Monday,56,0,0,0,29,58,0.2527879,0,user_1233,item_600
280.41,30,Beauty,First-Time Buyer,On-site Banner,9,Friday,49,0,0,0,15,62,0.21799645,0,user_1173,item_175
403.02,20,Sports,Flash Sale,Referral,9,Friday,44,0,0,0,23,52,0.23468918,0,user_1552,item_735
306.19,0,Toys,First-Time Buyer,Social Media,9,Wednesday,46,1,0,1,22,61,0.37489194,0,user_203,item_576
180.02,30,Home,Generic,Referral,12,Tuesday,16,0,0,0,31,56,0.24303845,0,user_1574,item_111
416.54,30,Grocery,Generic,Push Notification,8,Sunday,2,1,0,1,31,47,0.23432924,0,user_1915,item_140
122.44,30,Apparel,Category-Specific,Email,21,Saturday,0,1,0,1,24,58,0.16733938,0,user_1907,item_8
490.16,20,Grocery,First-Time Buyer,Email,9,Wednesday,5,0,0,0,33,54,0.2725133,0,user_1769,item_606
178.72,20,Grocery,Category-Specific,Push Notification,12,Thursday,5,0,0,0,28,55,0.36862049,0,user_1981,item_522
361.86,50,Electronics,Category-Specific,On-site Banner,18,Saturday,49,0,0,0,27,51,0.8371144,1,user_1892,item_482
355.62,10,Home,Category-Specific,Social Media,20,Tuesday,11,1,0,1,24,56,0.2704121,0,user_1280,item_884
100.96,30,Apparel,Category-Specific,Email,17,Monday,17,0,0,0,29,61,0.3646082,0,user_1878,item_314
204.79,30,Sports,Abandoned Cart Recovery,Social Media,9,Monday,15,0,1,1,39,46,0.33879495,0,user_1495,item_692
236.05,70,Automotive,Flash Sale,Push Notification,14,Sunday,0,1,0,1,27,47,0.47277844,0,user_1228,item_644
237.92,0,Toys,Generic,Social Media,21,Monday,9,0,1,1,24,52,0.39444795,0,user_1660,item_183
255.33,0,Toys,Generic,Push Notification,9,Tuesday,11,0,0,0,36,46,0.3284648,0,user_1202,item_961
344.55,30,Electronics,Category-Specific,Social Media,9,Thursday,54,0,1,1,26,42,0.5387032,1,user_15,item_554
280.92,10,Footwear,Abandoned Cart Recovery,On-site Banner,15,Friday,0,1,0,1,21,49,0.43846047,0,user_662,item_495
40.26,30,Toys,First-Time Buyer,Referral,14,Saturday,57,0,1,1,23,57,0.13383761,0,user_1431,item_21
399.25,50,Apparel,Category-Specific,On-site Banner,11,Monday,50,0,0,0,27,50,0.72061,1,user_1228,item_163
156.24,0,Grocery,Generic,Referral,11,Thursday,17,0,0,0,18,46,0.27123502,0,user_673,item_257
107.3,0,Footwear,First-Time Buyer,On-site Banner,17,Tuesday,49,0,0,0,28,47,0.4309764,0,user_1354,item_14
126.86,10,Toys,Generic,Email,17,Thursday,13,0,0,0,22,58,0.5290475,1,user_1298,item_112
485.72,30,Sports,First-Time Buyer,On-site Banner,11,Monday,43,0,0,0,20,52,0.17888139,0,user_41,item_263
331.56,50,Automotive,Category-Specific,Social Media,11,Wednesday,47,1,0,1,24,47,0.74088526,1,user_1394,item_343
425.12,50,Home,Category-Specific,Push Notification,15,Sunday,48,0,0,0,19,56,0.75753224,1,user_1988,item_2
451.28,10,Beauty,Abandoned Cart Recovery,Push Notification,17,Saturday,46,1,0,1,25,58,0.5170494,1,user_686,item_739
245.14,50,Beauty,Flash Sale,Email,11,Friday,34,0,0,0,33,55,0.7591779,1,user_1745,item_832
155.26,30,Toys,First-Time Buyer,On-site Banner,18,Sunday,30,0,0,0,20,53,0.37723398,0,user_667,item_661
382.69,0,Automotive,Category-Specific,Email,17,Saturday,50,1,0,1,29,42,0.42555818,0,user_1012,item_389
328.6,30,Books,Flash Sale,Email,15,Tuesday,10,1,0,1,28,58,0.27737215,0,user_6,item_997
65.18,50,Toys,First-Time Buyer,Push Notification,20,Saturday,26,0,0,0,29,48,0.75147575,1,user_983,item_176
93.48,10,Automotive,First-Time Buyer,On-site Banner,13,Wednesday,21,1,0,1,21,55,0.321688,0,user_336,item_394
435.35,70,Beauty,Category-Specific,Social Media,13,Saturday,35,0,0,0,27,58,0.6934504,1,user_1396,item_997
195.69,50,Books,Flash Sale,Referral,17,Saturday,32,0,0,0,30,49,0.83598995,1,user_515,item_904
473.68,20,Electronics,Category-Specific,Social Media,17,Saturday,56,1,0,1,27,44,0.5726039,1,user_997,item_419
302.86,30,Automotive,First-Time Buyer,On-site Banner,11,Tuesday,10,0,0,0,25,54,0.38059372,0,user_723,item_949
55.45,30,Sports,Generic,Referral,19,Thursday,45,1,0,1,32,43,0.23734558,0,user_1580,item_430
339.89,70,Grocery,First-Time Buyer,On-site Banner,13,Saturday,22,0,0,0,32,47,0.86854875,1,user_1738,item_220
194.92,30,Automotive,Generic,On-site Banner,19,Saturday,8,1,0,1,21,48,0.33533436,0,user_306,item_892
20.63,20,Beauty,Flash Sale,Push Notification,20,Tuesday,45,1,0,1,18,56,0.1147603,0,user_709,item_397
448.68,0,Footwear,First-Time Buyer,Push Notification,10,Friday,11,0,0,0,23,51,0.35854563,0,user_1276,item_488
96.18,10,Sports,Flash Sale,Social Media,12,Thursday,14,1,0,1,23,62,0.43351826,0,user_272,item_871
490.56,50,Toys,First-Time Buyer,Social Media,19,Saturday,7,0,0,0,21,55,0.5368309,1,user_93,item_394
126.23,0,Electronics,Category-Specific,Referral,15,Monday,9,0,0,0,26,42,0.2576202,0,user_1798,item_441
335.18,50,Footwear,Category-Specific,Email,12,Saturday,50,1,0,1,21,54,0.62077445,1,user_40,item_131
478.15,30,Beauty,Category-Specific,Email,12,Saturday,29,0,0,0,26,41,0.48944566,0,user_913,item_41
465.89,50,Footwear,Flash Sale,On-site Banner,16,Wednesday,3,0,0,0,31,54,0.7204121,1,user_400,item_528
145.4,10,Automotive,Generic,Push Notification,18,Saturday,21,1,0,1,21,61,0.30325875,0,user_1327,item_685
275.63,20,Footwear,Flash Sale,Referral,21,Wednesday,46,1,0,1,40,39,0.6566497,1,user_776,item_155
80.74,70,Books,First-Time Buyer,Social Media,21,Wednesday,51,1,0,1,31,53,0.5971424,1,user_920,item_236
27.82,70,Electronics,Category-Specific,Push Notification,16,Friday,14,0,1,1,23,57,0.7248703,1,user_1816,item_228
319.26,50,Beauty,Flash Sale,Email,18,Wednesday,0,1,0,1,18,58,0.32991737,0,user_1530,item_739
149.21,0,Automotive,Abandoned Cart Recovery,Social Media,13,Friday,55,0,1,1,27,61,0.3291652,0,user_1611,item_133
36.79,10,Books,Flash Sale,Email,19,Sunday,47,1,0,1,23,46,0.27623832,0,user_713,item_612
27.66,30,Home,Flash Sale,Referral,16,Tuesday,35,1,0,1,19,49,0.3690973,0,user_1306,item_458
303.54,50,Toys,Flash Sale,On-site Banner,16,Thursday,5,0,0,0,35,43,0.7312441,1,user_782,item_919
92.96,30,Beauty,Flash Sale,Referral,18,Saturday,43,1,0,1,22,42,0.22712748,0,user_1900,item_594
256.02,50,Beauty,Abandoned Cart Recovery,Social Media,9,Tuesday,43,1,0,1,30,49,0.7167038,1,user_399,item_244
393.66,30,Sports,Generic,Email,17,Friday,35,0,1,1,27,48,0.41438052,0,user_1339,item_272
357.14,30,Electronics,Category-Specific,Referral,11,Sunday,44,0,1,1,33,53,0.16658142,0,user_1640,item_552
236.57,20,Automotive,First-Time Buyer,Social Media,19,Tuesday,39,0,0,0,27,69,0.27745825,0,user_278,item_682
467.46,30,Books,Category-Specific,Email,21,Saturday,15,0,0,0,28,40,0.2278411,0,user_1841,item_142
462.62,30,Books,Generic,Referral,20,Saturday,22,0,0,0,28,42,0.3213497,0,user_100,item_829
287.86,20,Apparel,Category-Specific,Referral,12,Monday,52,1,0,1,31,40,0.2988397,0,user_257,item_335
368.14,10,Apparel,Category-Specific,Email,13,Monday,3,0,0,0,22,64,0.389502,0,user_1900,item_592
45.01,10,Sports,Category-Specific,On-site Banner,19,Wednesday,54,1,0,1,27,55,0.17335936,0,user_1145,item_832
485.97,0,Toys,Generic,Social Media,14,Wednesday,53,0,1,1,26,41,0.4779289,0,user_1447,item_348
127.27,30,Electronics,Category-Specific,Push Notification,9,Monday,52,1,0,1,23,61,0.14425194,0,user_327,item_992
320.48,10,Apparel,Category-Specific,Email,14,Thursday,46,0,0,0,26,54,0.43639553,0,user_524,item_949
367.63,30,Home,Generic,Push Notification,9,Friday,42,1,0,1,28,57,0.24651034,0,user_1411,item_328
490.34,0,Automotive,Category-Specific,Push Notification,15,Monday,28,0,1,1,22,46,0.29161745,0,user_1973,item_860
268.01,30,Sports,Flash Sale,Social Media,10,Friday,28,0,0,0,16,48,0.4186341,0,user_897,item_272
481.78,10,Automotive,Abandoned Cart Recovery,On-site Banner,20,Thursday,34,1,0,1,22,54,0.22085533,0,user_1022,item_914
58.72,70,Books,Generic,Email,10,Friday,47,1,0,1,32,45,0.65781456,1,user_116,item_123
70.49,0,Grocery,Flash Sale,Referral,21,Tuesday,41,0,0,0,30,43,0.20375314,0,user_44,item_501
151.45,30,Toys,Category-Specific,On-site Banner,21,Wednesday,31,1,0,1,23,46,0.25177333,0,user_1078,item_605
186.15,30,Toys,First-Time Buyer,Social Media,12,Thursday,47,0,0,0,31,48,0.26893276,0,user_1831,item_892
462.21,50,Automotive,Generic,On-site Banner,14,Wednesday,9,1,0,1,27,54,0.46105602,0,user_66,item_736
286.38,10,Footwear,Category-Specific,On-site Banner,12,Monday,45,0,0,0,27,51,0.19908707,0,user_185,item_420
443.13,50,Electronics,Category-Specific,Email,17,Wednesday,12,1,0,1,26,42,0.84416443,1,user_17,item_615
265.01,0,Footwear,Abandoned Cart Recovery,Social Media,8,Wednesday,54,0,0,0,32,45,0.59469837,1,user_801,item_631
181.97,10,Sports,Flash Sale,Referral,14,Tuesday,52,0,1,1,34,35,0.17528166,0,user_1849,item_323
442.23,10,Apparel,Category-Specific,Referral,13,Tuesday,38,1,0,1,22,51,0.39578727,0,user_1494,item_194
62.34,0,Beauty,Generic,Push Notification,21,Sunday,49,0,0,0,24,45,0.053789098,0,user_1033,item_401
130.52,0,Footwear,Abandoned Cart Recovery,Referral,20,Sunday,37,1,0,1,34,55,0.4755679,0,user_1620,item_820
80.43,20,Footwear,Generic,Push Notification,18,Friday,30,1,0,1,30,45,0.3240342,0,user_1057,item_299
370.67,0,Books,Category-Specific,Email,18,Monday,24,1,0,1,26,49,0.5156481,1,user_16,item_900
64.2,10,Automotive,Generic,Push Notification,20,Thursday,5,0,0,0,21,50,0.34327087,0,user_555,item_647
67.2,0,Grocery,Generic,Social Media,19,Friday,21,1,0,1,25,47,0.1208405,0,user_1003,item_349
243.91,70,Grocery,Flash Sale,On-site Banner,14,Monday,57,1,0,1,21,59,0.7706479,1,user_1514,item_780
364.91,20,Home,Generic,On-site Banner,20,Tuesday,30,0,1,1,29,48,0.1354302,0,user_1477,item_834
298.7,0,Footwear,Generic,Push Notification,9,Friday,20,0,0,0,22,49,0.34545398,0,user_901,item_588
209.15,50,Beauty,Abandoned Cart Recovery,Social Media,16,Saturday,36,1,0,1,19,59,0.60501057,1,user_1910,item_164
164.32,0,Automotive,First-Time Buyer,Social Media,14,Monday,38,0,0,0,25,49,0.36252418,0,user_113,item_850
216.57,30,Sports,Abandoned Cart Recovery,Social Media,9,Monday,20,0,0,0,26,47,0.5617466,1,user_1840,item_251
22.01,0,Electronics,Category-Specific,Social Media,8,Wednesday,12,0,0,0,14,64,0.05814311,0,user_353,item_939
29.83,30,Footwear,Abandoned Cart Recovery,Referral,20,Tuesday,36,0,1,1,29,64,0.19310412,0,user_1026,item_592
265.01,0,Grocery,Generic,Email,18,Wednesday,25,1,0,1,21,50,0.3415229,0,user_835,item_154
472.86,0,Apparel,Category-Specific,On-site Banner,14,Wednesday,10,0,1,1,28,44,0.08832121,0,user_1978,item_734
